AddBldg,AddNum,AddNumFrom,AddNumTo,AddRange,Addr_type,BldgName,BldgType,Block,City,CntryName,Country,DisplayX,DisplayY,Distance,District,ExInfo,LangCode,LevelName,LevelType,LongLabel,Match_addr,MetroArea,Nbrhd,Phone,PlaceName,Place_addr,Postal,PostalExt,Rank,Region,RegionAbbr,ResultID,Score,Sector,ShortLabel,Side,StAddr,StDir,StName,StPreDir,StPreType,StType,Status,StrucDet,StrucType,SubAddr,Subregion,Territory,Type,URL,UnitName,UnitType,X,Xmax,Xmin,Y,Ymax,Ymin,Zone
,2745,,,,PointAddress,,,,Hayward,United States,USA,-122.051189030544,37.668267883206,0,,,ENG,,,"2745 Colony View Pl, Hayward, CA, 94541, USA","2745 Colony View Pl, Hayward, California, 94541",,,,,"2745 Colony View Pl, Hayward, California, 94541",94541,5656,20,California,CA,-1,100,,2745 Colony View Pl,,2745 Colony View Pl,,Colony View,,,Pl,M,Single Family,Residential,,Alameda County,,,,,,-122.05126036054,-122.050189030544,-122.052189030544,37.668610451589,37.669267883206,37.667267883206,
,715,,,,PointAddress,,,,Berkeley,United States,USA,-122.275295975746,37.897278074127,0,,,ENG,,,"715 Arlington Ave, Berkeley, CA, 94707, USA","715 Arlington Ave, Berkeley, California, 94707",,,,,"715 Arlington Ave, Berkeley, California, 94707",94707,1633,20,California,CA,-1,100,,715 Arlington Ave,,715 Arlington Ave,,Arlington,,,Ave,M,Single Family,Residential,,Alameda County,,,,,,-122.275697720365,-122.274295975746,-122.276295975746,37.897155614522,37.898278074127,37.896278074127,
,1234,,,,PointAddress,,,,Livermore,United States,USA,-121.744633830034,37.676356755046,0,,,ENG,,,"1234 De Paul Way, Livermore, CA, 94550, USA","1234 De Paul Way, Livermore, California, 94550",,,,,"1234 De Paul Way, Livermore, California, 94550",94550,4909,20,California,CA,-1,100,,1234 De Paul Way,,1234 De Paul Way,,De Paul,,,Way,M,Single Family,Residential,,Alameda County,,,,,,-121.744852010973,-121.743633830034,-121.745633830034,37.676361700369,37.677356755046,37.675356755046,
,395,,,,PointAddress,,,,Oakland,United States,USA,-122.252925262904,37.81322556446,0,,,ENG,,,"395 Palm Ave, Oakland, CA, 94610, USA","395 Palm Ave, Oakland, California, 94610",,,,,"395 Palm Ave, Oakland, California, 94610",94610,3362,20,California,CA,-1,100,,395 Palm Ave,,395 Palm Ave,,Palm,,,Ave,M,Multifamily,Residential,,Alameda County,,,,,,-122.252782854369,-122.251925262904,-122.253925262904,37.812976119021,37.81422556446,37.81222556446,
,21473,,,,PointAddress,,,,Castro Valley,United States,USA,-122.089252091054,37.685261898528,0,,,ENG,,,"21473 Gary Dr, Castro Valley, CA, 94546, USA","21473 Gary Dr, Castro Valley, California, 94546",,,,,"21473 Gary Dr, Castro Valley, California, 94546",94546,6813,20,California,CA,-1,100,,21473 Gary Dr,,21473 Gary Dr,,Gary,,,Dr,M,Single Family,Residential,,Alameda County,,,,,,-122.089187634219,-122.088252091054,-122.090252091054,37.685386285971,37.686261898528,37.684261898528,
,2057,,,,PointAddress,,,,Oakland,United States,USA,-122.168914369386,37.756771518736,0,,,ENG,,,"2057 86th Ave, Oakland, CA, 94621, USA","2057 86th Ave, Oakland, California, 94621",,,,,"2057 86th Ave, Oakland, California, 94621",94621,1560,20,California,CA,-1,100,,2057 86th Ave,,2057 86th Ave,,86th,,,Ave,M,Multifamily,Residential,,Alameda County,,,,,,-122.168836752963,-122.167914369386,-122.169914369386,37.756603293939,37.757771518736,37.755771518736,
,2188,,,,PointAddress,,,,Oakland,United States,USA,-122.210661276342,37.780796609717,0,,,ENG,,,"2188 40th Ave, Oakland, CA, 94601, USA","2188 40th Ave, Oakland, California, 94601",,,,,"2188 40th Ave, Oakland, California, 94601",94601,4304,20,California,CA,-1,100,,2188 40th Ave,,2188 40th Ave,,40th,,,Ave,M,Single Family,Residential,,Alameda County,,,,,,-122.210765211941,-122.209661276342,-122.211661276342,37.780939688804,37.781796609717,37.779796609717,
,2188,,,,PointAddress,,,,Oakland,United States,USA,-122.210661276342,37.780796609717,0,,,ENG,,,"2188 40th Ave, Oakland, CA, 94601, USA","2188 40th Ave, Oakland, California, 94601",,,,,"2188 40th Ave, Oakland, California, 94601",94601,4304,20,California,CA,-1,100,,2188 40th Ave,,2188 40th Ave,,40th,,,Ave,M,Single Family,Residential,,Alameda County,,,,,,-122.210765211941,-122.209661276342,-122.211661276342,37.780939688804,37.781796609717,37.779796609717,
,4549,,,,PointAddress,,,,Union City,United States,USA,-122.071505758013,37.58019327539,0,,,ENG,,,"4549 Ellen Way, Union City, CA, 94587, USA","4549 Ellen Way, Union City, California, 94587",,,,,"4549 Ellen Way, Union City, California, 94587",94587,4839,20,California,CA,-1,100,,4549 Ellen Way,,4549 Ellen Way,,Ellen,,,Way,M,Single Family,Residential,,Alameda County,,,,,,-122.071314482983,-122.070505758013,-122.072505758013,37.580023877127,37.58119327539,37.57919327539,
,1930,,,,PointAddress,,,,Oakland,United States,USA,-122.233128213432,37.793544730075,0,,,ENG,,,"1930 E 24th St, Oakland, CA, 94606, USA","1930 E 24th St, Oakland, California, 94606",,,,,"1930 E 24th St, Oakland, California, 94606",94606,4139,20,California,CA,-1,100,,1930 E 24th St,,1930 E 24th St,,24th,E,,St,M,Multifamily,Residential,,Alameda County,,,,,,-122.233266095739,-122.232128213432,-122.234128213432,37.793314982109,37.794544730075,37.792544730075,
,36504,,,,PointAddress,,,,Fremont,United States,USA,-122.016521814287,37.561713232455,0,,,ENG,,,"36504 Oak St, Fremont, CA, 94536, USA","36504 Oak St, Fremont, California, 94536",,,,,"36504 Oak St, Fremont, California, 94536",94536,4813,20,California,CA,-1,100,,36504 Oak St,,36504 Oak St,,Oak,,,St,M,Single Family,Residential,,Alameda County,,,,,,-122.016608064071,-122.015521814287,-122.017521814287,37.561539727059,37.562713232455,37.560713232455,
,1933,,,,PointAddress,,,,Berkeley,United States,USA,-122.269992326512,37.858429964566,0,,,ENG,,,"1933 Stuart St, Berkeley, CA, 94703, USA","1933 Stuart St, Berkeley, California, 94703",,,,,"1933 Stuart St, Berkeley, California, 94703",94703,2229,20,California,CA,-1,100,,1933 Stuart St,,1933 Stuart St,,Stuart,,,St,M,Multifamily,Residential,,Alameda County,,,,,,-122.269955697595,-122.268992326512,-122.270992326512,37.858149589905,37.859429964566,37.857429964566,
,25791,,,,PointAddress,,,,Hayward,United States,USA,-122.100138506899,37.641617370603,0,,,ENG,,,"25791 Belhaven St, Hayward, CA, 94545, USA","25791 Belhaven St, Hayward, California, 94545",,,,,"25791 Belhaven St, Hayward, California, 94545",94545,2531,20,California,CA,-1,100,,25791 Belhaven St,,25791 Belhaven St,,Belhaven,,,St,M,Single Family,Residential,,Alameda County,,,,,,-122.099928288767,-122.099138506899,-122.101138506899,37.641614185479,37.642617370603,37.640617370603,
,58,,,,PointAddress,,,,Berkeley,United States,USA,-122.243979425283,37.856228792973,0,,,ENG,,,"58 Domingo Ave, Berkeley, CA, 94705, USA","58 Domingo Ave, Berkeley, California, 94705",,,,,"58 Domingo Ave, Berkeley, California, 94705",94705,2435,20,California,CA,-1,100,,58 Domingo Ave,,58 Domingo Ave,,Domingo,,,Ave,M,Single Family,Residential,,Alameda County,,,,,,-122.243796699794,-122.242979425283,-122.244979425283,37.856317222051,37.857228792973,37.855228792973,
,58,,,,PointAddress,,,,Berkeley,United States,USA,-122.243979425283,37.856228792973,0,,,ENG,,,"58 Domingo Ave, Berkeley, CA, 94705, USA","58 Domingo Ave, Berkeley, California, 94705",,,,,"58 Domingo Ave, Berkeley, California, 94705",94705,2435,20,California,CA,-1,100,,58 Domingo Ave,,58 Domingo Ave,,Domingo,,,Ave,M,Single Family,Residential,,Alameda County,,,,,,-122.243796699794,-122.242979425283,-122.244979425283,37.856317222051,37.857228792973,37.855228792973,
,58,,,,PointAddress,,,,Berkeley,United States,USA,-122.243979425283,37.856228792973,0,,,ENG,,,"58 Domingo Ave, Berkeley, CA, 94705, USA","58 Domingo Ave, Berkeley, California, 94705",,,,,"58 Domingo Ave, Berkeley, California, 94705",94705,2435,20,California,CA,-1,100,,58 Domingo Ave,,58 Domingo Ave,,Domingo,,,Ave,M,Single Family,Residential,,Alameda County,,,,,,-122.243796699794,-122.242979425283,-122.244979425283,37.856317222051,37.857228792973,37.855228792973,
,755,,,,PointAddress,,,,Albany,United States,USA,-122.302043634607,37.885440228454,0,,,ENG,,,"755 Ohlone Ave, Albany, CA, 94706, USA","755 Ohlone Ave, Albany, California, 94706",,,,,"755 Ohlone Ave, Albany, California, 94706",94706,1979,20,California,CA,-1,100,,755 Ohlone Ave,,755 Ohlone Ave,,Ohlone,,,Ave,M,,,,Alameda County,,,,,,-122.302025529697,-122.301043634607,-122.303043634607,37.885356996155,37.886440228454,37.884440228454,
,950,,,,PointAddress,,,,Alameda,United States,USA,-122.270361046433,37.763041769044,0,,,ENG,,,"950 Shorepoint Ct, Alameda, CA, 94501, USA","950 Shorepoint Ct, Alameda, California, 94501",,,,,"950 Shorepoint Ct, Alameda, California, 94501",94501,5873,20,California,CA,-1,100,,950 Shorepoint Ct,,950 Shorepoint Ct,,Shorepoint,,,Ct,M,Multifamily,Residential,,Alameda County,,,,,,-122.269979250743,-122.269361046433,-122.271361046433,37.763662197517,37.764041769044,37.762041769044,
,1219,,,,PointAddress,,,,Livermore,United States,USA,-121.769966623639,37.667611580187,0,,,ENG,,,"1219 Bordeaux St, Livermore, CA, 94550, USA","1219 Bordeaux St, Livermore, California, 94550",,,,,"1219 Bordeaux St, Livermore, California, 94550",94550,5671,20,California,CA,-1,100,,1219 Bordeaux St,,1219 Bordeaux St,,Bordeaux,,,St,M,Single Family,Residential,,Alameda County,,,,,,-121.769730505426,-121.768966623639,-121.770966623639,37.66761484913,37.668611580187,37.666611580187,
,2128,,,,PointAddress,,,,Berkeley,United States,USA,-122.278731969315,37.869324007942,0,,,ENG,,,"2128 Jefferson Ave, Berkeley, CA, 94703, USA","2128 Jefferson Ave, Berkeley, California, 94703",,,,,"2128 Jefferson Ave, Berkeley, California, 94703",94703,1470,20,California,CA,-1,100,,2128 Jefferson Ave,,2128 Jefferson Ave,,Jefferson,,,Ave,M,,,,Alameda County,,,,,,-122.278487804476,-122.277731969315,-122.279731969315,37.869350410937,37.870324007942,37.868324007942,
,1248,,,,PointAddress,,,,Alameda,United States,USA,-122.240220812261,37.759815784059,0,,,ENG,,,"1248 Pease Ct, Alameda, CA, 94501, USA","1248 Pease Ct, Alameda, California, 94501",,,,,"1248 Pease Ct, Alameda, California, 94501",94501,4617,20,California,CA,-1,100,,1248 Pease Ct,,1248 Pease Ct,,Pease,,,Ct,M,Single Family,Residential,,Alameda County,,,,,,-122.240281748697,-122.239220812261,-122.241220812261,37.759866997488,37.760815784059,37.758815784059,
,1219,,,,PointAddress,,,,Livermore,United States,USA,-121.769966623639,37.667611580187,0,,,ENG,,,"1219 Bordeaux St, Livermore, CA, 94550, USA","1219 Bordeaux St, Livermore, California, 94550",,,,,"1219 Bordeaux St, Livermore, California, 94550",94550,5671,20,California,CA,-1,100,,1219 Bordeaux St,,1219 Bordeaux St,,Bordeaux,,,St,M,Single Family,Residential,,Alameda County,,,,,,-121.769730505426,-121.768966623639,-121.770966623639,37.66761484913,37.668611580187,37.666611580187,
,1139,,,,PointAddress,,,,Alameda,United States,USA,-122.241127482728,37.731335921088,0,,,ENG,,,"1139 Bismarck Ln, Alameda, CA, 94502, USA","1139 Bismarck Ln, Alameda, California, 94502",,,,,"1139 Bismarck Ln, Alameda, California, 94502",94502,6935,20,California,CA,-1,100,,1139 Bismarck Ln,,1139 Bismarck Ln,,Bismarck,,,Ln,M,Single Family,Residential,,Alameda County,,,,,,-122.241125387252,-122.240127482728,-122.242127482728,37.731334412345,37.732335921088,37.730335921088,
,8085,,,,PointAddress,,,,Oakland,United States,USA,-122.186806966638,37.836441298871,0,,,ENG,,,"8085 Skyline Blvd, Oakland, CA, 94611, USA","8085 Skyline Blvd, Oakland, California, 94611",,,,,"8085 Skyline Blvd, Oakland, California, 94611",94611,1118,20,California,CA,-1,100,,8085 Skyline Blvd,,8085 Skyline Blvd,,Skyline,,,Blvd,M,Single Family,Residential,,Alameda County,,,,,,-122.186691212555,-122.185806966638,-122.187806966638,37.83662050396,37.837441298871,37.835441298871,
,8085,,,,PointAddress,,,,Oakland,United States,USA,-122.186806966638,37.836441298871,0,,,ENG,,,"8085 Skyline Blvd, Oakland, CA, 94611, USA","8085 Skyline Blvd, Oakland, California, 94611",,,,,"8085 Skyline Blvd, Oakland, California, 94611",94611,1118,20,California,CA,-1,100,,8085 Skyline Blvd,,8085 Skyline Blvd,,Skyline,,,Blvd,M,Single Family,Residential,,Alameda County,,,,,,-122.186691212555,-122.185806966638,-122.187806966638,37.83662050396,37.837441298871,37.835441298871,
,4549,,,,PointAddress,,,,Union City,United States,USA,-122.071505758013,37.58019327539,0,,,ENG,,,"4549 Ellen Way, Union City, CA, 94587, USA","4549 Ellen Way, Union City, California, 94587",,,,,"4549 Ellen Way, Union City, California, 94587",94587,4839,20,California,CA,-1,100,,4549 Ellen Way,,4549 Ellen Way,,Ellen,,,Way,M,Single Family,Residential,,Alameda County,,,,,,-122.071314482983,-122.070505758013,-122.072505758013,37.580023877127,37.58119327539,37.57919327539,
,830,,,,PointAddress,,,,Oakland,United States,USA,-122.278006180319,37.811308455566,0,,,ENG,,,"830 19th St, Oakland, CA, 94607, USA","830 19th St, Oakland, California, 94607",,,,,"830 19th St, Oakland, California, 94607",94607,3350,20,California,CA,-1,100,,830 19th St,,830 19th St,,19th,,,St,M,Multifamily,Residential,,Alameda County,,,,,,-122.278065272736,-122.277006180319,-122.279006180319,37.811158419499,37.812308455566,37.810308455566,
,6934,,,,PointAddress,,,,Oakland,United States,USA,-122.205006425364,37.838493943139,0,,,ENG,,,"6934 Thornhill Dr, Oakland, CA, 94611, USA","6934 Thornhill Dr, Oakland, California, 94611",,,,,"6934 Thornhill Dr, Oakland, California, 94611",94611,1360,20,California,CA,-1,100,,6934 Thornhill Dr,,6934 Thornhill Dr,,Thornhill,,,Dr,M,Single Family,Residential,,Alameda County,,,,,,-122.204937693758,-122.204006425364,-122.206006425364,37.838652696385,37.839493943139,37.837493943139,
,36007,,,,PointAddress,,,,Newark,United States,USA,-122.038207893278,37.545353685294,0,,,ENG,,,"36007 Dalewood Dr, Newark, CA, 94560, USA","36007 Dalewood Dr, Newark, California, 94560",,,,,"36007 Dalewood Dr, Newark, California, 94560",94560,1807,20,California,CA,-1,100,,36007 Dalewood Dr,,36007 Dalewood Dr,,Dalewood,,,Dr,M,Single Family,Residential,,Alameda County,,,,,,-122.038135557453,-122.037207893278,-122.039207893278,37.545524759938,37.546353685294,37.544353685294,
,38660,,,,PointAddress,,,,Fremont,United States,USA,-121.989644235927,37.552491378762,0,,,ENG,,,"38660 Lexington St, Fremont, CA, 94536, USA","38660 Lexington St, Fremont, California, 94536",,,,,"38660 Lexington St, Fremont, California, 94536",94536,6206,20,California,CA,-1,100,,38660 Lexington St,,38660 Lexington St,,Lexington,,,St,M,Multifamily,Residential,,Alameda County,,,,,,-121.990164835933,-121.988644235927,-121.990644235927,37.551438192628,37.553491378762,37.551491378762,
,830,,,,PointAddress,,,,Emeryville,United States,USA,-122.274842430965,37.818662946959,0,,,ENG,,,"830 28th St, Emeryville, CA, 94608, USA","830 28th St, Emeryville, California, 94608",,,,,"830 28th St, Emeryville, California, 94608",94608,4502,20,California,CA,-1,100,,830 28th St,,830 28th St,,28th,,,St,M,,Commercial,,Alameda County,,,,,,-122.274884340481,-122.273842430965,-122.275842430965,37.81840319178,37.819662946959,37.817662946959,
,265,,,,PointAddress,,,,Fremont,United States,USA,-121.998740863986,37.584845064015,0,,,ENG,,,"265 Springstone Dr, Fremont, CA, 94536, USA","265 Springstone Dr, Fremont, California, 94536",,,,,"265 Springstone Dr, Fremont, California, 94536",94536,1585,20,California,CA,-1,100,,265 Springstone Dr,,265 Springstone Dr,,Springstone,,,Dr,M,Single Family,Residential,,Alameda County,,,,,,-121.998659810982,-121.997740863986,-121.999740863986,37.58474674429,37.585845064015,37.583845064015,
,7004,,,,PointAddress,,,,Pleasanton,United States,USA,-121.90558648757,37.664258190274,0,,,ENG,,,"7004 Corte del Mar, Pleasanton, CA, 94566, USA","7004 Corte del Mar, Pleasanton, California, 94566",,,,,"7004 Corte del Mar, Pleasanton, California, 94566",94566,5782,20,California,CA,-1,100,,7004 Corte del Mar,,7004 Corte del Mar,,del Mar,,Corte,,M,Single Family,Residential,,Alameda County,,,,,,-121.905591768169,-121.90458648757,-121.90658648757,37.664443346515,37.665258190274,37.663258190274,
,25358,,,,PointAddress,,,,Castro Valley,United States,USA,-122.033332978391,37.68913211659,0,,,ENG,,,"25358 Gold Ridge Dr, Castro Valley, CA, 94552, USA","25358 Gold Ridge Dr, Castro Valley, California, 94552",,,,,"25358 Gold Ridge Dr, Castro Valley, California, 94552",94552,5455,20,California,CA,-1,98.05,,25358 Gold Ridge Dr,,25358 Gold Ridge Dr,,Gold Ridge,,,Dr,M,Single Family,Residential,,Alameda County,,,,,,-122.033545459636,-122.032332978391,-122.034332978391,37.689121303935,37.69013211659,37.68813211659,
,373,,,,PointAddress,,,,Oakland,United States,USA,-122.254304002158,37.811343408102,0,,,ENG,,,"373 Staten Ave, Oakland, CA, 94610, USA","373 Staten Ave, Oakland, California, 94610",,,,,"373 Staten Ave, Oakland, California, 94610",94610,3469,20,California,CA,-1,100,,373 Staten Ave,,373 Staten Ave,,Staten,,,Ave,M,Multifamily,Residential,,Alameda County,,,,,,-122.254023208401,-122.253304002158,-122.255304002158,37.811482631514,37.812343408102,37.810343408102,
